type_id,valeur_id,devise,montant,nom_complet,statut,error_message
PERSONAL_ID,2704119843,XOF,7500,Aminata Houénou,SUCCES,
PERSONAL_ID,6645667402,XOF,500,Roland Adimou,SUCCES,
PERSONAL_ID,7043773909,XOF,7500,Samson Kpakpo,SUCCES,
PERSONAL_ID,7212026300,XOF,100,Théophile Djegui,SUCCES,
PERSONAL_ID,1760423965,XOF,10000,Landry Hountondji,SUCCES,
PERSONAL_ID,4902041097,XOF,7500,Ulrich Fagbemi,SUCCES,
PERSONAL_ID,4984421101,XOF,100,Joseph Azonhidé,SUCCES,
PERSONAL_ID,7618975588,XOF,1000,Abdou Gbaguidi,SUCCES,
PERSONAL_ID,5191185657,XOF,20000,Dieudonné Tokoudagba,SUCCES,
PERSONAL_ID,0946213980,XOF,15000,Théophile Olory,SUCCES,
PERSONAL_ID,2611781316,XOF,15000,Ismaël Tokoudagba,SUCCES,
PERSONAL_ID,2667460344,XOF,5000,Claude Adéyèmi,SUCCES,
PERSONAL_ID,9956247075,XOF,2500,Ange-Marie Houkpe,SUCCES,
PERSONAL_ID,2749134353,XOF,500,Aurore Azon,SUCCES,
PERSONAL_ID,2276515938,XOF,10000,Blandine Olory,SUCCES,
PERSONAL_ID,2954545868,XOF,15000,Noël Houkpe,SUCCES,
PERSONAL_ID,8720637533,XOF,7500,Marlène Zinsou,SUCCES,
PERSONAL_ID,806922687,XOF,15000,Landry Koukpaki,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,0513335254,XOF,250,Aurore Tokoudagba,SUCCES,
PERSONAL_ID,8750569351,XOF,15000,Judith Deguenon,SUCCES,
PERSONAL_ID,1987985174,XOF,1000,Dieudonné Hounguevou,SUCCES,
PERSONAL_ID,1061395480,XOF,100,Malick Avocè,SUCCES,
PERSONAL_ID,7623502870,XOF,20000,Chabi Tchibozo,SUCCES,
PERSONAL_ID,2362887061,XOF,100,Judith Hounsa,SUCCES,
PERSONAL_ID,9929404434,XOF,10000,Jacques Gandonou,SUCCES,
PERSONAL_ID,8128829241,XOF,5000,Donatien Fagbemi,SUCCES,
PERSONAL_ID,8128829241,XOF,2500,Flora Adjovi,SUCCES,
PERSONAL_ID,1226998969,XOF,500,Catherine Yayi,SUCCES,
PERSONAL_ID,8820167595,XOF,5000,Fabrice Houndjo,SUCCES,
PERSONAL_ID,8184005235,XOF,15000,Abdou Gbaguidi,SUCCES,
PERSONAL_ID,1625005093,XOF,1000,Kossi Lokossou,SUCCES,
PERSONAL_ID,2231092322,XOF,2500,Roland Fagbemi,SUCCES,
PERSONAL_ID,5044694872,XOF,20000,Ange Hountondji,SUCCES,
PHONE,0649960237,XOF,1000,Mariam Avocè,ECHOUE,Le type est invalide
PERSONAL_ID,9355680291,XOF,10000,Emile Adjaho,SUCCES,
PERSONAL_ID,7852652900,XOF,2500,Justine Zinsou,SUCCES,
PERSONAL_ID,7258986182,XOF,500,Boris Fagbohoun,SUCCES,
PERSONAL_ID,2256420796,XOF,20000,Jacques Adjaho,SUCCES,
PERSONAL_ID,3626009934,XOF,7500,Hervé Kpangon,SUCCES,
PERSONAL_ID,5766627501,XOF,50000,Claude Kpangon,SUCCES,
PERSONAL_ID,8759088722,XOF,20000,Blandine Djossou,SUCCES,
PERSONAL_ID,0034683977,XOF,250,Donatien Azon,SUCCES,
PERSONAL_ID,6330375092,XOF,20000,Patrice Zannou,SUCCES,
PERSONAL_ID,4239846268,XOF,5000,Claude Agossa,SUCCES,
PERSONAL_ID,7070130097,XOF,15000,Honoré Fagbohoun,SUCCES,
PERSONAL_ID,4001407063,XOF,100,Patrice Deguenon,SUCCES,
PERSONAL_ID,1596925645,XOF,15000,Samson Hountondji,SUCCES,
PERSONAL_ID,9982573185,XOF,250,Noël Ahossi,SUCCES,
PERSONAL_ID,5431658732,XOF,250,Kossi Houngbédji,SUCCES,
PERSONAL_ID,2009133271,XOF,20000,Ruth Agossa,SUCCES,
PERSONAL_ID,2031243923,XOF,100,Patrice Avocè,SUCCES,
PERSONAL_ID,5663034540,XOF,2500,Germaine Adéyèmi,SUCCES,
PERSONAL_ID,2678773633,XOF,2500,Landry Deguenon,SUCCES,
PERSONAL_ID,8088801262,XOF,20000,Justine Hounguevou,SUCCES,
PERSONAL_ID,3232923651,XOF,1000,Rita Assogba,SUCCES,
PERSONAL_ID,6675159009,XOF,5000,Germaine Assogba,SUCCES,
PERSONAL_ID,3810918596,XOF,10000,Emile Djegui,SUCCES,
PERSONAL_ID,4936316442,XOF,7500,Christelle Zinsou,SUCCES,
PERSONAL_ID,5704508604,XOF,2500,Hervé Fagbohoun,SUCCES,
PERSONAL_ID,7167415808,XOF,10000,Gildas Adimou,SUCCES,
PERSONAL_ID,7937577180,XOF,7500,Mariam Assogba,SUCCES,
PERSONAL_ID,2673750738,XOF,50000,Marlène Zannou,SUCCES,
PERSONAL_ID,9343426540,XOF,15000,Boris Assogba,SUCCES,
PERSONAL_ID,9103302589,XOF,7500,Joseph Olory,SUCCES,
PERSONAL_ID,1929813582,XOF,7500,Sylvie Gandonou,SUCCES,
PERSONAL_ID,0092967245,XOF,250,Ange-Marie Yayi,SUCCES,
PERSONAL_ID,1556855567,XOF,7500,Christelle Yayi,SUCCES,
PERSONAL_ID,5499773103,XOF,50000,Ismaël Tchibozo,SUCCES,
PERSONAL_ID,1463865507,XOF,10000,Serge Soglo,SUCCES,
PERSONAL_ID,4537167758,XOF,250,Ange Hounsa,SUCCES,
PERSONAL_ID,1430273848,XOF,7500,Boris Ahouansou,SUCCES,
PERSONAL_ID,3776958809,XOF,20000,Claude Chabi,SUCCES,
PERSONAL_ID,3987126630,XOF,1000,Mariam Assogba,SUCCES,
PERSONAL_ID,3987126630,XOF,1000,Roland Assogba,SUCCES,
PERSONAL_ID,7089916967,XOF,2500,Roland Chabi,SUCCES,
PERSONAL_ID,1153163784,XOF,100,Lionel Zannou,SUCCES,
PERSONAL_ID,0441401454,XOF,50000,Rosine Houénou,SUCCES,
PERSONAL_ID,2404146179,XOF,2500,Aminata Houngbédji,SUCCES,
PERSONAL_ID,6762064364,XOF,5000,Olivier Assogba,SUCCES,
PERSONAL_ID,3705432810,XOF,10000,Ulrich Koukpaki,SUCCES,
PERSONAL_ID,7241133476,XOF,10000,Ange Hounguevou,SUCCES,
PERSONAL_ID,1980591583,XOF,15000,Roland Ahouandjinou,SUCCES,
PERSONAL_ID,5403820864,XOF,7500,Chabi Koukpaki,SUCCES,
PERSONAL_ID,3072319447,XOF,250,Ulrich Hounkpè,SUCCES,
PERSONAL_ID,7224583773,XOF,15000,Donatien Houndjo,SUCCES,
PERSONAL_ID,5779556796,XOF,10000,Chabi Yayi,SUCCES,
PERSONAL_ID,5961021466,XOF,20000,Jacques Fagbohoun,SUCCES,
PERSONAL_ID,5834748865,XOF,10000,Ruth Chabi,SUCCES,
PERSONAL_ID,1607382634,XOF,250,Boris Hounkpè,SUCCES,
PERSONAL_ID,7504697083,XOF,20000,Marlène Deguenon,SUCCES,
PERSONAL_ID,7861311595,XOF,5000,Donatien Soglo,SUCCES,
PERSONAL_ID,9732630046,XOF,500,Irène Ahouandjinou,SUCCES,
PERSONAL_ID,8014083688,XOF,50000,Ulrich Azonhidé,SUCCES,
PERSONAL_ID,5902136601,XOF,250,Aminata Zinsou,SUCCES,
PERSONAL_ID,5199325140,XOF,1000,Abdou Assogba,SUCCES,
PERSONAL_ID,6561123316,XOF,100,Christelle Hounguevou,SUCCES,
PERSONAL_ID,5050437309,XOF,5000,Théophile Fagbemi,SUCCES,
PERSONAL_ID,0648750877,XOF,2500,Sylvie Houndjo,SUCCES,
PERSONAL_ID,6134501836,XOF,20000,Lionel Hounkpè,SUCCES,
PERSONAL_ID,9614853800,XOF,50000,Chabi Ahouandjinou,SUCCES,
PERSONAL_ID,4768816378,XOF,100,Blandine Ahossi,SUCCES,
PERSONAL_ID,1095018286,XOF,250,Théophile Tokoudagba,SUCCES,
PERSONAL_ID,0140146442,XOF,2500,Blandine Olory,SUCCES,
PERSONAL_ID,7263582946,XOF,1000,Valentin Assogba,SUCCES,
PERSONAL_ID,5269807578,XOF,5000,Mariam Dossou,SUCCES,
PERSONAL_ID,1244409941,XOF,50000,Irène Olory,SUCCES,
PERSONAL_ID,6716549207,XOF,15000,Marlène Hountondji,SUCCES,
PERSONAL_ID,3454839253,XOF,cent,Joseph Chabi,ECHOUE,Le montant doit être un nombre positif
PERSONAL_ID,8015586339,XOF,2500,Blandine Houngbédji,SUCCES,
PERSONAL_ID,3129797471,XOF,250,,SUCCES,
PERSONAL_ID,4597722337,XOF,500,Aminata Azonhidé,SUCCES,
PERSONAL_ID,6414166505,XOF,10000,Valentin Olory,SUCCES,
PERSONAL_ID,6129489648,XOF,20000,Honoré Hountondji,SUCCES,
PERSONAL_ID,2688952685,XOF,100,Aurore Adimou,SUCCES,
PERSONAL_ID,6217040720,XOF,1000,Ulrich Lokossou,SUCCES,
PERSONAL_ID,9444389118,XOF,100,Jacques Ahouandjinou,SUCCES,
PERSONAL_ID,9045323630,XOF,500,Ange Zannou,SUCCES,
PERSONAL_ID,5450890822,XOF,1000,Gildas Olory,SUCCES,
PERSONAL_ID,1972401613,XOF,15000,Germaine Chabi,SUCCES,
PERSONAL_ID,3457540967,XOF,7500,Lionel Deguenon,SUCCES,
PERSONAL_ID,1000326123,XOF,7500,Ange-Marie Adéyèmi,SUCCES,
PERSONAL_ID,8970889972,XOF,7500,Irène Yayi,SUCCES,
PERSONAL_ID,7446005484,XOF,100,Roland Deguenon,SUCCES,
PERSONAL_ID,9306994008,XOF,15000,Valentin Hountondji,SUCCES,
PERSONAL_ID,2013284844,XOF,20000,Mariam Soglo,SUCCES,
PERSONAL_ID,7702283038,XOF,50000,Rosine Adimou,SUCCES,
PERSONAL_ID,5295449882,XOF,7500,Aurore Houénou,SUCCES,
PERSONAL_ID,6751598209,XOF,2500,Jacques Fagbemi,SUCCES,
PERSONAL_ID,0140512337,XOF,5000,Roland Houngbédji,SUCCES,
PERSONAL_ID,0147467198,XOF,250,Lionel Yayi,SUCCES,
PERSONAL_ID,3636582518,XOF,5000,Ange Adéyèmi,SUCCES,
PERSONAL_ID,2576302971,XOF,500,Patrice Adéyèmi,SUCCES,
PERSONAL_ID,8994417345,XOF,100,Kossi Assogba,SUCCES,
PERSONAL_ID,7414875324,XOF,250,Aurore Hounguevou,SUCCES,
PERSONAL_ID,6264138942,XOF,250,Germaine Azonhidé,SUCCES,
PERSONAL_ID,6571323035,XOF,1000,Roland Assogba,SUCCES,
PERSONAL_ID,9281699888,XOF,100,Ange Ahouandjinou,SUCCES,
PERSONAL_ID,8485343787,XOF,100,Germaine Yayi,SUCCES,
PERSONAL_ID,0236351381,XOF,20000,Noël Adéyèmi,SUCCES,
PERSONAL_ID,8780663518,XOF,7500,Justine Hounkpè,SUCCES,
PERSONAL_ID,3774516118,XOF,20000,Patrice Houngbédji,SUCCES,
PERSONAL_ID,6893322634,XOF,50000,Judith Houkpe,SUCCES,
PERSONAL_ID,7366052780,XOF,500,Noël Gbaguidi,SUCCES,
PERSONAL_ID,7177640702,XOF,2500,Valentin Tokoudagba,SUCCES,
PERSONAL_ID,1231989437,XOF,250,Valentin Olory,SUCCES,
PERSONAL_ID,0982954634,XOF,10000,Judith Ahouansou,SUCCES,
PERSONAL_ID,058170378X,XOF,2500,Honoré Deguenon,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,2574286494,XOF,100,Aminata Hountondji,SUCCES,
PERSONAL_ID,5360594440,XOF,2500,Aminata Fagbohoun,SUCCES,
PERSONAL_ID,3777579881,XOF,15000,Rita Hounkpè,SUCCES,
PERSONAL_ID,1703189147,XOF,5000,Dieudonné Agbo,SUCCES,
PERSONAL_ID,6125002965,XOF,15000,Emile Gandonou,SUCCES,
PERSONAL_ID,1178801736,XOF,50000,Rita Zinsou,SUCCES,
PERSONAL_ID,1752840000,XOF,1000,Valentin Ahouandjinou,SUCCES,
PERSONAL_ID,2767688456,XOF,250,Justine Lokossou,SUCCES,
PERSONAL_ID,9940680128,XOF,2500,Noël Djossou,SUCCES,
PERSONAL_ID,1281266325,XOF,2500,Dieudonné Fagbohoun,SUCCES,
PERSONAL_ID,7382115726,XOF,1000,Claude Ahouansou,SUCCES,
PERSONAL_ID,8864308580,XOF,10000,Malick Deguenon,SUCCES,
PHONE,1943646391,XOF,100,Aminata Houénou,ECHOUE,Le type est invalide
PERSONAL_ID,3700919648,XOF,2500,Justine Zannou,SUCCES,
PERSONAL_ID,918132585X,XOF,5000,Chabi Hounsa,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,7142597984,XOF,500,Ruth Assogba,SUCCES,
PERSONAL_ID,8155223270,XOF,100,Prisca Ahouandjinou,SUCCES,
PERSONAL_ID,6017561907,XOF,20000,Lionel Olory,SUCCES,
PERSONAL_ID,4869694857,XOF,20000,Valentin Gandonou,SUCCES,
PERSONAL_ID,2141129888,XOF,10000,Ulrich Fagbohoun,SUCCES,
PERSONAL_ID,8410292786,XOF,20000,Marlène Soglo,SUCCES,
PERSONAL_ID,3403743708,XOF,500,Hervé Fagbemi,SUCCES,
PERSONAL_ID,0251355379,XOF,7500,Blandine Gandonou,SUCCES,
PERSONAL_ID,3407763917,XOF,15000,Aurore Lokossou,SUCCES,
PERSONAL_ID,9028144526,XOF,10000,Lionel Yayi,SUCCES,
PERSONAL_ID,9205850678,XOF,1000,Aminata Olory,SUCCES,
PERSONAL_ID,3335093459,XOF,7500,Donatien Gandonou,SUCCES,
PERSONAL_ID,6418964640,XOF,500,Chabi Gandonou,SUCCES,
PERSONAL_ID,5459285076,XOF,7500,Mariam Agossa,SUCCES,
PERSONAL_ID,1624627319,XOF,250,Claude Zannou,SUCCES,
PERSONAL_ID,9739586548,XOF,20000,Flora Gandonou,SUCCES,
PERSONAL_ID,1054825410,XOF,2500,Honoré Olory,SUCCES,
PERSONAL_ID,3338014468,XOF,1000,Judith Djegui,SUCCES,
PERSONAL_ID,4040255125,XOF,7500,Aurore Fagbohoun,SUCCES,
PERSONAL_ID,8408111054,XOF,10000,Claude Fagbohoun,SUCCES,
PERSONAL_ID,9845016179,XOF,500,Valentin Hountondji,SUCCES,
PERSONAL_ID,7352749902,XOF,15000,Honoré Adjaho,SUCCES,
PERSONAL_ID,3014164876,XOF,20000,Abdou Agossa,SUCCES,
PERSONAL_ID,2704614519,XOF,250,Samson Fagbemi,SUCCES,
PERSONAL_ID,6826515179,XOF,15000,Ismaël Lokossou,SUCCES,
PERSONAL_ID,8481790767,XOF,5000,Justine Adimou,SUCCES,
PERSONAL_ID,4693603194,XOF,20000,Olivier Assogba,SUCCES,
PERSONAL_ID,7287064000,XOF,5000,Germaine Djegui,SUCCES,
PERSONAL_ID,9553872924,XOF,250,Ismaël Adéyèmi,SUCCES,
PERSONAL_ID,9253316624,XOF,2500,Aminata Lokossou,SUCCES,
PERSONAL_ID,4133134918,XOF,5000,Malick Hounsa,SUCCES,
PERSONAL_ID,3151211367,XOF,7500,Sylvie Houkpe,SUCCES,
PERSONAL_ID,4196104997,XOF,2500,Aminata Adjaho,SUCCES,
PERSONAL_ID,4430029872,XOF,250,Samson Houkpe,SUCCES,
PHONE,9883465062,XOF,15000,Judith Deguenon,ECHOUE,Le type est invalide
PERSONAL_ID,7265225052,XOF,1000,Flora Houkpe,SUCCES,
PERSONAL_ID,1271018245,XOF,2500,Prisca Kpakpo,SUCCES,
PERSONAL_ID,5540164289,XOF,5000,Ange-Marie Zinsou,SUCCES,
PERSONAL_ID,5131581615,XOF,10000,Patrice Fagbemi,SUCCES,
PERSONAL_ID,4846926256,XOF,15000,Ange-Marie Gbaguidi,SUCCES,
PERSONAL_ID,7334002506,XOF,10000,Noël Fagbohoun,SUCCES,
PERSONAL_ID,370532475,XOF,2500,Ruth Houngbédji,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,6727575457,XOF,100,Rita Chabi,SUCCES,
PERSONAL_ID,7002763576,XOF,10000,Lionel Kpangon,SUCCES,
PERSONAL_ID,6283099650,XOF,10000,Valentin Koukpaki,SUCCES,
PERSONAL_ID,1071998434,XOF,50000,Kossi Soglo,SUCCES,
PERSONAL_ID,7570790380,XOF,500,Claude Soglo,SUCCES,
PERSONAL_ID,1354675785,XOF,10000,Dieudonné Chabi,SUCCES,
PERSONAL_ID,6439841393,XOF,15000,Patrice Azonhidé,SUCCES,
PERSONAL_ID,6338520968,XOF,500,Théophile Gbaguidi,SUCCES,
PERSONAL_ID,3462195477,XOF,250,Ange-Marie Deguenon,SUCCES,
PERSONAL_ID,7018246433,XOF,50000,Rita Dossou,SUCCES,
PERSONAL_ID,7554852419,XOF,1000,Flora Soglo,SUCCES,
PERSONAL_ID,9980329488,XOF,15000,Roland Houénou,SUCCES,
PERSONAL_ID,5907987780,XOF,100,Prisca Azon,SUCCES,
PERSONAL_ID,5907987780,XOF,7500,Catherine Fagbemi,SUCCES,
PERSONAL_ID,9330530324,XOF,7500,Blandine Fagbohoun,SUCCES,
PERSONAL_ID,8680727957,XOF,1000,Germaine Hountondji,SUCCES,
PERSONAL_ID,0406018978,XOF,100,Marlène Djossou,SUCCES,
PERSONAL_ID,4236712308,XOF,1000,Malick Ahouansou,SUCCES,
PERSONAL_ID,5453503164,XOF,500,Samson Kpangon,SUCCES,
PERSONAL_ID,1327061580,XOF,7500,Roland Adimou,SUCCES,
PERSONAL_ID,3301524427,XOF,500,Jacques Kpakpo,SUCCES,
PERSONAL_ID,9667685518,XOF,5000,Boris Adjovi,SUCCES,
PERSONAL_ID,5810821175,XOF,15000,Catherine Zannou,SUCCES,
PERSONAL_ID,4121595293,XOF,250,Kossi Avocè,SUCCES,
PERSONAL_ID,9296093873,XOF,250,Fabrice Tokoudagba,SUCCES,
PERSONAL_ID,7617343204,XOF,7500,Fabrice Adimou,SUCCES,
PERSONAL_ID,0820862907,XOF,20000,Aurore Hounkpè,SUCCES,
PERSONAL_ID,4260560976,XOF,1000,Ruth Azon,SUCCES,
PERSONAL_ID,8168369912,XOF,250,Claude Ahouandjinou,SUCCES,
PERSONAL_ID,7466178607,XOF,20000,Irène Tokoudagba,SUCCES,
PERSONAL_ID,3417091695,XOF,50000,Kossi Soglo,SUCCES,
PERSONAL_ID,5305685317,XOF,1000,Patrice Gandonou,SUCCES,
PERSONAL_ID,8827762757,XOF,15000,Hervé Houkpe,SUCCES,
PERSONAL_ID,8000747769,XOF,5000,Emile Azonhidé,SUCCES,
PERSONAL_ID,7280576849,XOF,20000,Dieudonné Hountondji,SUCCES,
PERSONAL_ID,0024971492,XOF,7500,Samson Assogba,SUCCES,
PERSONAL_ID,0933888429,XOF,250,Rita Hounsa,SUCCES,
PERSONAL_ID,5360503404,XOF,2500,Kossi Houénou,SUCCES,
PERSONAL_ID,7077972693,USD,2500,Sylvie Assogba,ECHOUE,La devise n'est pas autorisée
PERSONAL_ID,6122283183,XOF,7500,Judith Gandonou,SUCCES,
PERSONAL_ID,0394524245,XOF,15000,Ange Tokoudagba,SUCCES,
PERSONAL_ID,2627571598,XOF,5000,Pacôme Koukpaki,SUCCES,
PERSONAL_ID,7866630721,21289768,XOF,15000,ECHOUE,La devise n'est pas autorisée et Le montant doit être un nombre positif
PERSONAL_ID,5719933420,XOF,1000,Ismaël Houénou,SUCCES,
PERSONAL_ID,1947602838,XOF,5000,Ismaël Azon,SUCCES,
PERSONAL_ID,4765216906,XOF,250,Claude Kpakpo,SUCCES,
PERSONAL_ID,4016039897,XOF,20000,Malick Lokossou,SUCCES,
PERSONAL_ID,2255117125,XOF,5000,Emile Dossou,SUCCES,
PERSONAL_ID,9009435236,XOF,100,Rita Tokoudagba,SUCCES,
PERSONAL_ID,9832276122,XOF,100,Blandine Agossa,SUCCES,
PERSONAL_ID,3109674206,XOF,1000,Samson Kpakpo,SUCCES,
PERSONAL_ID,1817147019,XOF,7500,Ulrich Ahossi,SUCCES,
PERSONAL_ID,1947021189,XOF,500,Ange Ahouansou,SUCCES,
PERSONAL_ID,2828032868,XOF,7500,Théophile Djossou,SUCCES,
PERSONAL_ID,5169189685,XOF,2500,Ulrich Lokossou,SUCCES,
PERSONAL_ID,5790375519,XOF,20000,Pacôme Deguenon,SUCCES,
PERSONAL_ID,4757737981,XOF,1000,Judith Adimou,SUCCES,
PERSONAL_ID,1408834216,86482737,XOF,15000,ECHOUE,La devise n'est pas autorisée et Le montant doit être un nombre positif
PERSONAL_ID,4521507729,XOF,500,Marlène Avocè,SUCCES,
PERSONAL_ID,6882989811,XOF,5000,Joseph Ahouansou,SUCCES,
PERSONAL_ID,2862385338,XOF,15000,Pacôme Azonhidé,SUCCES,
PERSONAL_ID,8593798688,XOF,5000,Justine Tchibozo,SUCCES,
PERSONAL_ID,3938022309,XOF,1000,Irène Olory,SUCCES,
PERSONAL_ID,8256365569,XOF,500,Judith Olory,SUCCES,
PERSONAL_ID,1614097023,XOF,10000,Lionel Djegui,SUCCES,
PERSONAL_ID,6345214148,XOF,2500,Jacques Ahossi,SUCCES,
PERSONAL_ID,0039079612,XOF,2500,Abdou Adimou,SUCCES,
PERSONAL_ID,7385955827,XOF,50000,Ange-Marie Adimou,SUCCES,
PERSONAL_ID,6891485892,XOF,15000,Chabi Houndjo,SUCCES,
PERSONAL_ID,0413834601,XOF,10000,Flora Tchibozo,SUCCES,
PERSONAL_ID,8739794119,XOF,1000,Justine Fagbohoun,SUCCES,
PERSONAL_ID,1525269289,XOF,7500,Gildas Houkpe,SUCCES,
PERSONAL_ID,7204171391,XOF,10000,Boris Zannou,SUCCES,
PERSONAL_ID,2980546162,XOF,2500,Fabrice Adjovi,SUCCES,
PERSONAL_ID,5125042166,XOF,500,Prisca Hounsa,SUCCES,
PERSONAL_ID,9130128238,XOF,50000,Ange Gandonou,SUCCES,
PERSONAL_ID,0368280855,XOF,10000,Marlène Chabi,SUCCES,
PERSONAL_ID,5742089346,XOF,250,Mariam Kpakpo,SUCCES,
PERSONAL_ID,7658910857,XOF,20000,Chabi Azon,SUCCES,
PERSONAL_ID,0905176173,XOF,1000,Irène Adéyèmi,SUCCES,
PERSONAL_ID,3328663890,XOF,250,Flora Hountondji,SUCCES,
PERSONAL_ID,7044623356,XOF,2500,Lionel Houénou,SUCCES,
PERSONAL_ID,2912015293,XOF,15000,Kossi Dossou,SUCCES,
PERSONAL_ID,7458509923,XOF,100,Valentin Gandonou,SUCCES,
PERSONAL_ID,5955084341,XOF,20000,Joseph Azonhidé,SUCCES,
PERSONAL_ID,4156501664,XOF,50000,Christelle Koukpaki,SUCCES,
PERSONAL_ID,1367178691,XOF,10000,Théophile Tchibozo,SUCCES,
PERSONAL_ID,3916542397,XOF,2500,Valentin Chabi,SUCCES,
PERSONAL_ID,6991683203,XOF,1000,Sylvie Adjovi,SUCCES,
PERSONAL_ID,0397741474,XOF,7500,Judith Gandonou,SUCCES,
PERSONAL_ID,8286682575,XOF,2500,Emile Agossa,SUCCES,
PERSONAL_ID,9677875473,XOF,1000,Hervé Houndjo,SUCCES,
PERSONAL_ID,4408207907,XOF,7500,Ulrich Azon,SUCCES,
PERSONAL_ID,5200499721,XOF,2500,Valentin Tchibozo,SUCCES,
PERSONAL_ID,2880046182,XOF,2500,Ulrich Fagbohoun,SUCCES,
PERSONAL_ID,6320367456,XOF,250,Ange-Marie Adéyèmi,SUCCES,
PERSONAL_ID,9464117922,NGN,7500,Patrice Olory,ECHOUE,La devise n'est pas autorisée
PERSONAL_ID,7538203236,XOF,1000,Joseph Kpakpo,SUCCES,
PERSONAL_ID,8619829725,XOF,50000,Serge Kpakpo,SUCCES,
PERSONAL_ID,9094135766,XOF,20000,Honoré Olory,SUCCES,
PERSONAL_ID,7049028879,XOF,7500,Joseph Soglo,SUCCES,
PERSONAL_ID,8837143933,XOF,50000,Lionel Assogba,SUCCES,
PERSONAL_ID,3129285454,XOF,100,Chabi Adjovi,SUCCES,
PERSONAL_ID,8339582302,XOF,1000,Chabi Hounsa,SUCCES,
PERSONAL_ID,9591728583,XOF,2500,Aminata Yayi,SUCCES,
PERSONAL_ID,6733485128,XOF,7500,Fabrice Chabi,SUCCES,
PERSONAL_ID,2303878212,XOF,20000,Ange-Marie Assogba,SUCCES,
PERSONAL_ID,9246335289,XOF,1000,Mariam Gandonou,SUCCES,
PERSONAL_ID,9996696792,XOF,15000,Donatien Chabi,SUCCES,
PERSONAL_ID,7655216099,XOF,500,Aurore Soglo,SUCCES,
PERSONAL_ID,2700202525,XOF,500,Joseph Agbo,SUCCES,
PERSONAL_ID,1097585972,XOF,500,Judith Ahouansou,SUCCES,
PERSONAL_ID,0516918881,XOF,15000,Mariam Soglo,SUCCES,
PERSONAL_ID,1153900866,XOF,500,Noël Koukpaki,SUCCES,
PERSONAL_ID,4425527588,XOF,15000,Kossi Koukpaki,SUCCES,
PERSONAL_ID,7208247827,XOF,100,Judith Hounkpè,SUCCES,
PERSONAL_ID,9857326690,XOF,500,Noël Adimou,SUCCES,
PERSONAL_ID,4739058085,XOF,500,Serge Houndjo,SUCCES,
PERSONAL_ID,9653176791,XOF,15000,Ruth Houndjo,SUCCES,
PERSONAL_ID,0486108797,XOF,50000,Emile Azonhidé,SUCCES,
PERSONAL_ID,8680645499,XOF,100,Olivier Deguenon,SUCCES,
PERSONAL_ID,3757660267,XOF,15000,Claude Assogba,SUCCES,
PERSONAL_ID,2566321206,NGN,50000,Noël Houkpe,ECHOUE,La devise n'est pas autorisée
PERSONAL_ID,3836643440,XOF,50000,Abdou Ahouandjinou,SUCCES,
PERSONAL_ID,4863874889,XOF,15000,Rita Kpangon,SUCCES,
PERSONAL_ID,1287352232,XOF,100,Emile Kpangon,SUCCES,
PERSONAL_ID,1100571154,XOF,250,Germaine Hounkpè,SUCCES,
PERSONAL_ID,9857283167,XOF,7500,Ulrich Chabi,SUCCES,
PERSONAL_ID,2110964325,XOF,20000,Emile Olory,SUCCES,
PERSONAL_ID,5673363344,XOF,250,Emile Hounguevou,SUCCES,
PERSONAL_ID,6073407350,XOF,15000,Valentin Avocè,SUCCES,
PERSONAL_ID,6073407350,XOF,500,Ange-Marie Koukpaki,SUCCES,
PERSONAL_ID,2262696301,XOF,50000,Olivier Azon,SUCCES,
PERSONAL_ID,8390011904,XOF,500,Roland Tchibozo,SUCCES,
PERSONAL_ID,7589924370,XOF,5000,Prisca Kpakpo,SUCCES,
PERSONAL_ID,5527370105,XOF,1000,Marlène Zinsou,SUCCES,
PERSONAL_ID,6301867239,XOF,5000,Olivier Deguenon,SUCCES,
PERSONAL_ID,0487614162,XOF,50000,Pacôme Azonhidé,SUCCES,
PERSONAL_ID,9008430893,XOF,500,Rita Hountondji,SUCCES,
PERSONAL_ID,6854802572,XOF,15000,Justine Chabi,SUCCES,
PERSONAL_ID,3464104617,XOF,500,Abdou Gbaguidi,SUCCES,
PERSONAL_ID,1259744025,XOF,1000,Sylvie Kpangon,SUCCES,
PERSONAL_ID,1761861511,XOF,2500,Noël Hounguevou,SUCCES,
PERSONAL_ID,4200264393,XOF,10000,Claude Adéyèmi,SUCCES,
PERSONAL_ID,4262479841,XOF,10000,Boris Deguenon,SUCCES,
PERSONAL_ID,9292334028,XOF,1000,Théophile Djossou,SUCCES,
PERSONAL_ID,7154810819,XOF,50000,Ange-Marie Ahouansou,SUCCES,
PERSONAL_ID,3217046702,XOF,7500,Marlène Gandonou,SUCCES,
PERSONAL_ID,2195564672,XOF,7500,Noël Assogba,SUCCES,
PERSONAL_ID,3210163921,XOF,7500,Germaine Agossa,SUCCES,
PERSONAL_ID,1318482131,XOF,15000,Roland Adjaho,SUCCES,
PERSONAL_ID,7257166734,XOF,100,Lionel Tokoudagba,SUCCES,
